"ï..CASE","STARTED","self","Geschlecht","Alter","Orientierung","IN03_41","IN03_42","IN03_43","IN03_44","IN03_45","IN03_46","IN03_47","IN03_48","IN03_49","IN03_50","IN03_51","IN03_52","IN03_53","IN03_54","IN03_55","IN03_56","IN03_57","IN01_01","IN01_02","IN01_03","IN01_04","IN01_05","IN01_06","IN01_07","IN01_08","IN01_09","IN01_10","IN01_11","IN01_12","IN01_13","IN01_14","IN01_15","IN01_16","IN01_17","IN01_18","IN01_19","IN01_20","IN04_21","IN04_22","IN04_23","IN04_24","IN04_25","IN04_26","IN04_27","IN04_28","IN04_29","IN04_30","IN04_31","IN04_32","IN04_33","IN04_34","IN04_35","IN04_36","IN04_37","IN04_38","IN04_39","IN04_40","IN02_21","IN02_22","IN02_23","IN02_24","IN02_25","IN02_26","IN02_27","IN02_28","IN02_29","IN02_30","IN02_31","IN02_32","IN02_33","IN02_34","IN02_35","IN02_36","IN02_37","IN05_01","IN05_02","IN05_03","IN05_04","IN05_05","IN05_06","IN05_07","IN05_08","IN05_09","IN05_10","IN05_11","IN05_12","IN05_13","IN05_14","IN05_15","IN05_16","IN05_17","IN05_18","IN05_19","IN05_20","Ziele","IntimitÃ.t_Bindung","Geselligkeit","Anderen_helfen","Hilfe_bekommen","Anerkennung_WertschÃ.tzung","Ãœberlegensein_Imponieren","Autonomie","Leistung","Kontrolle","Bildung_Verstehen","Glauben_Sinn","Leben_auskosten","Selbstvertauen_Selbstwert","Selbstbelohnung","Alleinsein_Trennung","GeringschÃ.tzung","Erniedrigung_Blamage","VorwÃ.rfe_Kritik","AbhÃ.ngigkeit_Autonomieverlust","Spannungen","sich_verletzbar_machen","Hilflosigkeit_Ohnmacht","Versagen","INK_AnnÃ.herung","INK_Vermeidung","INK_GES","IAT","Ink_hoch","BF"
762,"10/31/2018 12:36:52",3,1,19,1,3,1,1,4,4,3,4,4,2,4,3,4,4,3,4,5,4,5,5,5,5,4,4,4,4,1,3,3,4,5,4,4,4,5,3,4,1,4,4,3,2,3,4,1,3,5,4,4,2,5,3,5,4,3,4,3,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,4,4,3,2,2,2,2,2,2,1,1,1,2,2,5,1,1,1,2,2,"Eine Verbindung zwischen Musik wahrnehmung und unsere PersÃ¶nlicjkeit zu untersuchen.",4.4,1.25,1.75,3.5,2.25,2.75,2.5,2,2,2.5,2.25,2,2.5,2.66666666666667,2.8,1.4,1.5,2.33333333333333,1.6,1.25,1.66666666666667,1.5,1.5,2.45119047619048,1.72777777777778,2.08948412698413,-0.00724664626698111,0,0.5026511777214372
764,"11/7/2018 9:17:45",3,1,19,1,5,5,4,5,4,5,5,5,4,5,4,3,3,3,5,4,5,5,5,5,5,5,5,4,4,5,5,5,5,5,3,5,5,5,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,5,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,"Wahrnehmung von Musik in Relation zur PersÃ¶nlichkeit",1,1,1.75,2.25,1,1.5,1,1,1.75,1,1.75,1,1,2.33333333333333,2.4,1,1,1,1,1,3.66666666666667,1.25,1,1.38095238095238,1.47962962962963,1.43029100529101,0.124231611283062,0,0.4798345122713527
765,"11/7/2018 9:22:07",4,1,21,1,5,5,5,5,3,3,5,3,4,5,4,2,4,4,4,5,5,4,4,4,5,5,5,2,3,4,3,4,5,3,4,4,3,4,4,5,5,3,4,5,5,5,5,5,4,4,5,4,3,4,5,4,4,4,4,4,5,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,2,1,2,2,1,1,2,1,1,1,3,1,1,1,2,1,3,1,1,1,"Assoziation von WÃ¶rtern und KlÃ¤ngen zuzuordnen und aufzuzeigen in Bezug auf das eigene (Selbstwert-) GefÃ¼hl",1.2,2.5,2,1.5,1.25,3,1.75,1.75,2.25,1.75,2.5,1.4,1.5,1.66666666666667,1.2,1,1,1.33333333333333,1.4,1.25,2.66666666666667,1.5,1,1.85833333333333,1.37222222222222,1.61527777777778,0.27531091983108,0,0.4696359403608679
766,"11/7/2018 9:23:53",4,1,21,1,4,4,4,5,3,3,4,4,4,5,3,3,3,3,4,4,4,4,4,3,4,4,4,3,4,5,3,4,5,4,5,4,3,4,5,4,5,4,5,5,5,5,4,5,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,2,2,1,1,1,2,1,3,2,4,2,2,1,2,1,2,2,3,3,1,1,2,1,2,2,2,1,2,1,1,1,4,1,2,1,"Zusammenhang zwischen der Wahrnehmung von KlÃ¤ngen und TÃ¶nen und dem eigenen Selbst.",1.6,2,2.25,2.25,2,2.75,1.5,2,2.5,2,2,1.8,2.25,1.33333333333333,1.4,2.2,1.25,1.66666666666667,1.4,1.75,3.66666666666667,2.25,1.75,2.01666666666667,1.92592592592593,1.9712962962963,0.237845531790318,0,0.4602437223424978
768,"11/7/2018 10:23:15",5,2,24,1,4,4,3,3,2,4,4,4,2,3,3,3,3,4,4,4,4,3,3,4,4,3,3,3,3,4,3,4,5,4,3,1,4,4,5,5,1,3,4,4,3,4,4,4,4,4,5,3,3,3,4,4,2,4,3,4,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,4,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1," ",3.8,2,2.75,2.5,2,3.25,2.5,2.75,2.5,1.75,2.75,2.2,2.25,2.33333333333333,1,1,1,1.33333333333333,1.2,1,1.33333333333333,1.75,1.75,2.52380952380952,1.26296296296296,1.89338624338624,0.257137501999742,0,0.45966602553997454
770,"11/7/2018 12:26:43",5,1,23,1,4,3,2,5,3,4,4,4,3,4,3,2,4,3,3,3,4,4,3,4,4,4,3,2,2,3,3,4,3,3,3,2,3,4,3,3,1,3,4,4,4,4,4,2,3,4,4,3,2,2,4,4,3,4,5,4,1,1,2,1,1,1,1,2,2,1,2,2,3,2,1,1,1,1,2,3,2,2,1,1,1,1,1,1,2,1,1,1,4,1,3,1,1,1," ",4.2,2.25,3.25,3.25,2,3.5,1.75,2.5,2.25,2.25,3,2.8,2.25,2.33333333333333,2,1.2,1,1.33333333333333,1.2,1.5,2.66666666666667,1.5,1.5,2.68452380952381,1.54444444444444,2.11448412698413,0.0309097603879943,0,0.45909077587116065
771,"11/7/2018 12:29:23",2,1,19,1,5,5,5,5,4,4,5,4,5,5,3,4,5,3,4,4,4,4,5,5,4,4,4,3,3,5,4,4,4,3,4,5,5,5,3,4,5,3,5,3,4,4,4,5,4,5,5,5,4,4,5,4,4,4,5,5,5,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,4,1,2,1,1,1,"Zu unteruschen, wie sich MusikalitÃ¤t auf das Selbstbild und die GefÃ¼hle auswirkt",1,2,2.5,1.75,1.5,2.25,1,1.25,1.25,2,2,1.8,1.75,2.33333333333333,1.6,1,1.5,1,1,1.5,2,1,1.25,1.74166666666667,1.31666666666667,1.52916666666667,0.0245307434830469,0,0.43608597654792125
772,"11/7/2018 12:32:46",5,1,20,1,4,3,4,5,3,5,5,5,4,4,3,2,4,2,5,3,4,5,2,4,4,3,4,1,4,5,1,5,5,4,3,1,5,4,4,5,1,4,4,4,4,4,4,3,4,4,4,5,4,4,5,4,3,4,4,5,2,1,2,2,1,2,1,2,3,2,2,3,3,1,2,3,2,1,2,2,1,2,2,2,1,1,2,1,3,2,2,1,3,1,2,1,1,1,"Wie werden KlÃ¤nge in AbhÃ¤ngigkeit von PersÃ¶nlichkeit, Lebenslage und Beziehungsstatus wahrgenommen<br>",4,1.75,2.5,2.25,1.25,3,1.5,2.75,1.25,2,3.25,1.4,2,2.33333333333333,2.2,1.2,1.5,1.66666666666667,1.6,1.25,2,2.25,2.5,2.23095238095238,1.7962962962963,2.01362433862434,0.0870123879667088,0,0.43552304757145655
773,"11/8/2018 9:21:58",6,1,52,1,5,5,5,5,2,5,5,5,5,5,3,1,4,5,5,4,5,4,5,5,5,3,5,5,5,5,4,5,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,4,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,"SelbstwertgefÃ¼hl zu evaluieren",1,1.5,2,1,1,2,1,1.25,1.75,1.5,2,1,1,1.33333333333333,1.4,1,1,1,1,1,2,1.25,1,1.38095238095238,1.18333333333333,1.28214285714286,0.00545916073081769,0,0.44138184278517684
774,"11/8/2018 11:12:23",6,1,18,1,4,5,5,3,4,3,4,3,4,3,3,4,5,5,4,4,4,4,4,5,3,3,4,3,4,4,4,3,4,2,4,5,4,3,4,4,5,5,5,4,4,3,3,5,4,2,5,3,4,3,4,4,4,3,4,5,5,2,2,1,2,2,3,2,2,1,2,1,2,3,2,1,1,2,3,2,3,1,2,3,3,2,1,2,3,1,2,2,1,1,1,1,1,1,"Vergleich der aktuellem GefÃ¼hlslage mit den Worten, die man sich merken kann. Also die Auswirkung von GefÃ¼hlen auf das gesammte Gehirn.",1,3.25,2.25,1.5,2.5,2,2.5,1.75,1.5,2.25,2.75,2.4,1.75,2.33333333333333,1.4,2,1.5,2,2.2,2.5,2,1.5,1.25,2.12380952380952,1.81666666666667,1.9702380952381,0.0335788278103908,0,0.4478504197413278
790,"11/8/2018 12:26:07",7,1,24,1,3,5,4,5,3,2,3,4,4,5,2,2,4,2,2,3,4,5,5,5,5,4,3,3,3,3,3,3,2,4,2,2,3,4,4,3,5,2,3,3,4,4,3,5,5,4,4,4,3,3,4,4,4,3,4,5,5,1,1,1,1,1,1,2,1,1,1,2,3,2,1,1,1,1,2,2,3,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,"Kann es gar nicht einschÃ¤tzen..",1.6,2,3.5,2.75,2.25,3,2,2.25,1.75,2.5,2.5,3.2,1.5,3.33333333333333,1.2,1,1,1.66666666666667,1.2,1.5,2.33333333333333,1.25,1.25,2.43809523809524,1.37777777777778,1.90793650793651,0.165166512295486,0,0.46304079204727944
791,"11/8/2018 12:26:21",8,1,18,1,2,5,5,4,1,4,5,5,5,5,5,3,3,2,5,5,4,2,3,3,5,4,4,2,4,4,2,5,5,5,4,5,2,4,5,5,5,5,5,5,4,2,5,5,3,4,5,5,3,5,5,5,3,5,5,3,5,1,2,1,1,1,1,1,3,2,1,3,3,1,1,2,2,1,4,1,4,3,1,1,2,1,2,2,1,2,2,1,1,1,5,1,1,1,"Wahrnehmung von KlÃ¤ngen und WÃ¶rtern in Bezug zur PersÃ¶nlichkeit setzen",1,1.25,1,1.75,1,3.5,1.75,2.75,3.5,1.5,3,1.2,2.5,1.33333333333333,1.4,1,1,2.33333333333333,1,1.5,4,2,2.5,1.93095238095238,1.85925925925926,1.89510582010582,-0.209082297693777,0,0.4905953928152459
792,"11/8/2018 12:27:27",4,1,24,1,4,3,2,4,2,2,3,2,2,4,4,4,4,3,3,4,4,4,2,3,4,3,4,5,4,4,3,4,4,4,4,1,4,4,4,1,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,3,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1," ",2.8,3,2,4,2.25,3,2,2.75,2,3,1.75,2.4,2.25,2,1.4,1.2,1.25,1.66666666666667,1,1,2,1,1.25,2.51428571428571,1.30740740740741,1.91084656084656,-0.131758696411556,0,0.47936409919838097
793,"11/8/2018 12:30:36",6,1,22,1,4,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,5,4,5,5,4,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,1,1,2,2,1,1,1,1,3,1,2,4,2,2,2,4,1,3,1,4,1,1,1,3,2,2,3,2,2,3,1,5,1,5,2,1,1,"Die eigene Person aus der eigenen und fremden Perspektive wahrzunehmen",1,1,1,1,1,1.25,1.25,1.5,1,2.25,1.25,1.2,1,1,2.8,1,1.75,2.33333333333333,1.4,2.25,4.33333333333333,1.5,1.75,1.19285714285714,2.12407407407407,1.65846560846561,0.100873182039088,0,0.489107184914684
798,"11/13/2018 17:25:23",2,2,23,1,5,5,5,5,3,3,4,4,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,3,5,5,2,4,5,5,4,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,2,1,3,1,1,1,1,2,1,1,2,1,4,3,5,1,3,1,4,2,4,2,4,1,3,1,1,2,4,1,1,3,1,1,5,2,1,1,"die Harmonie von Akkorden und die allgemeine Stimmung in Verbindung bringen zu kÃ¶nnen",2.4,2.25,1.25,1,1.25,2,1.5,1.25,1,1.5,1,1,1,1.33333333333333,2.2,1.2,1.25,2,2,2.5,4.33333333333333,2.75,1,1.40952380952381,2.13703703703704,1.77328042328042,0.380283032681908,0,0.4584677220291714
800,"11/13/2018 18:20:21",3,1,39,1,4,4,3,5,3,5,4,5,3,5,5,5,5,2,5,5,4,3,4,4,4,4,5,4,3,4,2,3,5,4,3,4,4,4,4,4,3,5,5,5,5,5,5,3,4,4,5,4,2,5,4,4,4,4,4,4,5,1,1,1,1,1,1,3,2,1,1,1,1,4,2,1,5,1,5,3,4,1,1,4,5,1,1,4,4,1,4,4,5,2,4,1,1,2,"keine Idee dazu",2.2,1.75,1,3,2.25,3.5,1.75,1.75,2,1.5,1.25,1.2,1.75,2,3,1,1,3.66666666666667,3,4,3,1.25,1.25,1.92142857142857,2.35185185185185,2.13664021164021,-0.0654403805630226,0,0.44211497671799993
801,"11/13/2018 18:20:30",6,1,19,1,4,4,4,5,3,5,4,5,3,4,5,3,4,3,4,4,2,5,5,5,4,4,4,5,3,5,4,4,5,5,4,3,4,4,4,4,1,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,4,3,3,3,1,2,2,2,1,3,2,1,2,2,2,2,2,3,2,2,3,2,2,4,3,2,2,1,1,2,2,2,2,2,2,2,4,2,2,2,2,1,"zusammenhang von musik und PersÃ¶nlichkeit",3.6,1.75,1.75,2.5,2,2.75,1.75,1.75,2,1.75,2,1.8,2.5,2.33333333333333,3,2,2.25,2,1.4,1.75,2.33333333333333,2,2,2.15952380952381,2.08148148148148,2.12050264550265,0.141040914284213,0,0.4488204315898849
802,"11/13/2018 18:21:07",4,1,48,1,4,5,5,5,4,4,4,3,4,5,4,5,3,4,5,5,4,4,4,4,4,4,2,4,4,4,4,4,5,3,1,3,3,3,4,4,5,5,5,4,4,3,4,4,4,3,5,5,4,4,4,4,3,3,3,3,4,1,1,1,1,1,1,2,2,1,1,2,1,2,4,3,5,1,3,1,3,3,1,1,3,1,1,2,3,1,2,1,1,2,5,1,1,1,"ZusammenhÃ¤nge zwischen Musikempfinden und Stimmungen zu finden",1.8,2.75,1.5,1.75,2,2,2.25,2,2.75,1.75,1.75,1.8,2,3.33333333333333,1.8,1,1,2.33333333333333,1.4,2.25,3,2.75,1.5,2.10238095238095,1.89259259259259,1.99748677248677,0.597276972115341,0,0.4408630164374833
807,"11/13/2018 18:46:13",5,1,51,1,4,4,5,5,3,4,5,3,5,5,2,5,5,5,3,3,5,5,3,5,5,4,3,5,5,5,3,5,5,5,5,5,3,1,5,5,1,4,4,5,5,5,5,4,5,5,4,4,5,5,5,5,3,5,1,5,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,5,1,5,5,5,2,2,1,1,1,1,1,5,3,4,1,1,1,1,1,1,1,"wie bin ich selbst und gehe mit der Umwelt um, die auf mich reagiert",3,1.5,2.5,1,1,2,3,2.5,1.5,1.75,1,2,1,1,2.8,1,1,3.33333333333333,1.8,1,2.66666666666667,1.5,1.75,1.76785714285714,1.87222222222222,1.82003968253968,0.688561585585363,0,0.44032187118824023
813,"11/15/2018 9:25:54",5,1,20,1,2,4,3,4,3,3,4,3,4,3,2,3,3,4,4,3,4,2,2,2,4,3,4,3,3,3,3,3,4,3,5,5,2,3,4,4,4,3,3,3,3,4,4,4,3,3,4,4,3,3,3,3,2,4,4,3,4,1,1,2,1,1,1,1,2,1,1,1,3,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,1,4,1,2,1,1,1,"Unersuchen, wie man auf KlÃ¤nge reagiert und welche Tendenz man dann beim Beantworten der Fragen hat",1.8,3,3.25,2.25,2.5,3,2.5,3.75,3.5,2.5,2.75,2,3,2,1.6,1,1.5,1,1.2,1,2.33333333333333,1.75,1.5,2.7,1.43148148148148,2.06574074074074,-0.0570926688445092,0,0.43978294172617843
814,"11/15/2018 10:29:13",3,2,23,1,3,3,3,5,4,4,4,3,4,3,5,3,4,3,5,4,5,5,4,5,5,4,3,4,4,5,4,4,4,3,4,3,3,5,4,4,1,4,5,5,4,3,3,2,4,4,5,4,4,4,5,3,3,4,5,5,1,1,1,1,1,1,2,1,1,1,2,1,3,2,2,1,2,2,3,4,4,3,3,2,3,2,1,2,2,1,3,2,4,2,3,1,2,1,"Die Reaktion von Menschen auf verschiedene KlÃ¤nge, basierent auf ihrem Charakter",4,2.75,1.75,2.5,1.5,2,1,2.25,1.75,1.75,2.75,2.2,1.5,1.66666666666667,2.8,1.8,1.25,2.66666666666667,1.6,2,3.33333333333333,1.75,1,2.09761904761905,2.02222222222222,2.05992063492064,-0.193927111058839,0,0.42623650912801775
815,"11/15/2018 11:25:48",4,1,20,1,3,4,4,4,3,5,5,5,5,5,4,5,4,3,4,5,4,5,5,5,5,4,4,4,4,5,3,4,5,5,3,4,3,4,5,4,4,4,3,5,5,3,4,3,5,5,5,5,5,5,4,5,5,5,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,"Um die Wirkung der WÃ¶rter zu untersuchen",2.2,1,1.5,2,1.5,2.25,1.75,2,2,1.25,1.75,1.6,1.25,1.66666666666667,1,1,1.25,1,1,1,1,1,1,1.69404761904762,1.02777777777778,1.3609126984127,-0.0397424477647754,0,0.42017808637639037
816,"11/15/2018 11:26:38",5,1,20,1,4,3,3,4,3,4,4,5,4,3,4,2,4,4,5,4,5,5,4,4,5,4,4,4,4,3,5,5,5,5,5,3,4,5,5,5,3,5,4,4,5,5,4,3,5,5,5,3,4,5,5,5,4,5,4,5,3,1,1,1,1,1,1,1,2,1,1,1,3,2,1,3,1,1,3,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,"keine Ahnung",3,1,1.5,2,1.25,2,2,2,1.5,1.5,2.5,1.8,1.25,1.33333333333333,1,1,1.25,2,1,1.25,2,1.5,1.25,1.75952380952381,1.36111111111111,1.56031746031746,-0.171565208886509,0,0.4196524752306162
820,"11/17/2018 14:21:59",5,2,23,1,2,4,3,5,3,1,3,4,5,4,1,5,4,1,3,2,4,4,4,3,3,3,3,5,2,5,4,2,2,3,5,4,3,4,2,5,4,1,3,5,4,3,3,4,5,3,4,3,4,2,2,3,4,5,4,4,5,1,1,1,2,2,1,2,2,1,1,3,3,2,1,2,1,1,2,1,3,1,2,1,3,2,1,2,1,1,1,3,3,1,2,1,2,1,"Boah echt keine Ahnung, vllt. etwas mit MusikalitÃ¤t?",1.8,2.75,4.5,2.5,3.5,2.75,1.5,2.75,2.25,3.5,1.75,3.2,2,1,1.6,1.2,1.5,1.33333333333333,1.6,2.25,2.66666666666667,1.25,1.75,2.55357142857143,1.68333333333333,2.11845238095238,0.43394297732032,0,0.41912903295613324
821,"11/20/2018 18:10:18",4,1,37,1,5,5,5,5,4,5,5,5,5,5,5,3,5,4,5,5,5,5,5,5,5,5,5,5,3,4,4,4,5,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,3,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,5,1,1,1,1,3,1,1,3,3,1,1,1,5,1,3,1,1,1," ",1.2,1.25,1.25,1.5,1.25,2.25,1.5,1,1.25,1.25,1.5,1,1,2,2.6,1,1,1.66666666666667,1.4,2,1.66666666666667,1.5,1,1.37142857142857,1.53703703703704,1.4542328042328,0.20283015247847,0,0.41364627858091074
822,"11/20/2018 18:10:58",6,1,19,1,4,5,5,4,3,5,5,5,3,3,4,3,4,3,4,4,5,4,4,4,4,4,5,4,4,4,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,5,4,4,4,3,4,4,4,4,4,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,3,1,2,1,1,1,"Die Wahrnehmung von Musik im Zusammenhang mit BindungsstabilitÃ¤t und sexueller Neigung zu testen",1.2,1.75,2,2.25,1.75,2.75,2,2,2,1.75,2.5,1.8,1.5,2,1.4,1,1,1,1.2,1,1.66666666666667,1.25,1,1.94642857142857,1.16851851851852,1.55747354497354,0.12258201484609,0,0.417995181570613
823,"11/20/2018 18:12:43",3,1,30,1,4,5,4,5,3,4,4,3,4,5,4,2,5,3,4,4,5,4,4,4,4,4,5,4,5,5,3,4,5,2,5,4,4,5,4,4,3,4,5,5,5,5,5,4,5,3,5,4,5,5,4,3,3,5,5,4,3,1,1,1,1,1,1,1,2,1,1,2,4,1,1,1,3,1,2,2,3,1,2,1,2,1,1,2,2,1,2,1,4,1,2,1,1,1," ",2.2,3.25,1.75,2.25,2,2,1,2,1.75,1.75,2,1.4,1.25,1,2.4,1,1,1.66666666666667,1.2,1.5,3,1,1.5,1.82857142857143,1.58518518518519,1.70687830687831,-0.26168858086057,0,0.40807380044033187
824,"11/20/2018 18:14:14",6,1,19,1,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,1,1,1,1,2,1,1,2,2,1,1,2,1,1,2,2,3,2,1,2,1,3,1,1,2,1,2,1,3,1,3,1,1,1,"Emotionen der jetzigen Lage zu erfassen, die durch KlÃ¤nge bzw. durch emotionale WÃ¶rter beeinflusst werden kÃ¶nnen.",2,1.75,2,2,2,2.5,2,2,2,2,2.25,2,2,1.66666666666667,1.6,1,1.75,1.66666666666667,1.4,1,2.66666666666667,1.5,1.5,2.01190476190476,1.56481481481481,1.78835978835979,0.14214585465819,0,0.41187474675781627
826,"11/20/2018 18:19:06",4,2,18,1,4,2,4,3,4,3,4,5,3,4,4,2,3,3,5,4,4,4,4,4,3,3,3,2,4,4,4,4,5,2,2,5,4,3,4,3,1,4,5,5,4,4,5,5,4,2,5,4,4,4,4,2,3,5,3,5,5,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,4,1,2,1,1,1,1,3,2,1,1,1,2,1,3,1,3,1,1,1,1,1,"persÃ¶nlichkeitsforschung",2.4,3.25,2,2.75,2.25,2,2.75,2,2,2.25,3,1.6,2,2,2,1.2,1,2,1.6,1.25,1,1,1.25,2.30357142857143,1.36666666666667,1.83511904761905,-0.15585647924917,0,0.40699371238821236
830,"11/21/2018 11:21:04",2,2,19,1,4,5,5,4,2,5,5,4,4,3,5,1,5,5,5,5,4,4,3,4,4,4,4,1,4,4,3,4,5,3,2,5,4,3,5,5,5,5,3,4,3,3,5,5,5,3,4,4,4,5,4,5,2,5,5,4,5,2,2,2,3,1,1,1,3,3,2,1,3,1,3,1,1,1,3,1,4,3,1,1,2,2,3,2,3,1,2,1,3,1,4,1,2,1,"Fokus auf WÃ¶rter in der Mitte - behalten von negativen WÃ¶rtern - Nicht-Bemerken des letzten Wortes",1,2.25,1,1.25,1.75,2.75,2,3,1.75,1.5,4,1.4,2,2.33333333333333,1.8,1.6,1.5,2,1.8,1.5,3.66666666666667,2.25,2,1.99880952380952,2.01296296296296,2.00588624338624,-0.19665316142387,0,0.39631161174935
831,"11/22/2018 9:19:51",7,2,23,1,4,5,5,4,2,4,5,5,5,5,3,1,5,4,5,4,5,5,4,5,5,4,5,3,3,4,3,4,4,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,3,4,4,5,5,4,4,4,5,5,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,"Zusammenhang zwischen PersÃ¶nlichkeitsmerkmalen und Klangwahrnehmung",1,1,2.25,1.25,1.25,3,1.75,1.75,1,1.5,2.5,1.6,1,1.66666666666667,1.4,1,1,1.33333333333333,1,1,2,1,1,1.60833333333333,1.19259259259259,1.40046296296296,0.32766999098061,0,0.40185410914649294
832,"11/22/2018 11:24:14",5,1,20,1,5,4,4,5,3,4,4,2,3,5,5,4,5,3,3,5,4,5,4,5,4,5,4,5,2,3,4,4,4,2,2,2,4,4,5,4,4,5,5,4,5,4,4,4,4,3,5,4,3,5,4,3,5,3,5,4,4,1,3,1,1,2,2,1,3,3,2,2,4,3,2,1,1,1,2,2,4,2,2,3,3,1,2,3,3,2,3,3,1,1,4,3,2,2,"Emotionen, WÃ¶rter und akustische Signale zu verbinden",2.4,3.5,1,2.5,2,3,1.75,1.25,1.5,1.25,1.5,2.2,1.5,3,1.8,1.6,1.75,2,2.4,2.5,4,2,2.25,2.025,2.25555555555556,2.14027777777778,0.44443263303136,0,0.4013528667497889
833,"11/22/2018 11:25:19",8,1,20,1,4,5,2,4,5,4,4,4,3,3,4,5,3,4,5,4,5,4,3,4,4,4,3,5,2,3,4,4,4,4,3,1,4,2,2,3,1,3,4,4,3,4,2,5,5,5,5,4,3,4,3,3,2,3,5,4,5,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,2,3,1,2,1,1,2,2,1,3,1,1,1,2,1,2,1,2,1,"Zusammenhang zwischen der Wahrnehmung von TÃ¶nen und der Selbstwahrnehmung zu untersuchen",2.6,2,2.25,3,2.25,2.5,2.5,2.75,2.25,2.25,1.75,2.4,1.75,2.66666666666667,1.6,1.6,1.5,1.33333333333333,1.6,1.25,2.33333333333333,1,1.75,2.35119047619048,1.55185185185185,1.95152116402116,0.01589523862367,0,0.4131791080337146
835,"11/26/2018 12:51:34",6,1,21,1,4,5,5,5,4,5,5,5,5,5,5,2,4,5,5,5,5,3,4,5,5,4,5,5,5,5,5,5,5,5,4,4,4,3,5,5,1,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,4,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,2,1,2,2,3,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,"negatives priming",3,1,1.25,1,1,1.25,1.5,1.75,2.25,1.25,1.75,1,1,1.33333333333333,1.4,1,1.25,1.33333333333333,1,1,3,1.25,1,1.45238095238095,1.35925925925926,1.40582010582011,2.3945223629e-4,0,0.4177973959506204
