"file","language","subject","vl","time","condition","BLLS_1","BLLS_2","BLLS_3","BLLS_4","BLLS_5","BLLS_6","BLLS_7","BLLS_8","BLLS_9","BLLS_10","BLLS_11","BLLS_12","BLLS_13","BLLS_14","BLLS_15","BLLS_16","GWAL_1","GWAL_2","GWAL_3","GWAL_4","GWAL_5","GWAL_6","Gewinnen","Naturgesetze","Realitaet","age","gender","bildung","taetigkeit","hits","GeneralLuck","PersonalLuckiness","GWAL","handaufsherz","ungewoehnlich","timeChoice","timeBLLS","correct_1","correct_2","correct_3","correct_4","correct_5","correct_6","correct_7","correct_8","correct_9","correct_10","correct_11","correct_12","correct_13","correct_14","correct_15","correct_16","correct_17","correct_18","correct_19","correct_20","qbit_1","qbit_2","qbit_3","qbit_4","qbit_5","qbit_6","qbit_7","qbit_8","qbit_9","qbit_10","qbit_11","qbit_12","qbit_13","qbit_14","qbit_15","qbit_16","qbit_17","qbit_18","qbit_19","qbit_20","hits5","hits10","hits15","hits20"
1362,0,"v0wm1hq8eydxud2n",5,"2024-04-19T16:28:07Z","lucky",3,4,3,3,0,3,3,1,3,3,3,2,4,3,3,2,0,0,0,0,1,0,2,4,4,24,"female","Fach- oder Hochschulreife (Abitur)","Student/in",11,2.833333333333333,2.5,0.166666666666667,"Ja","Am Ende hab ich den Zusammenhang mit der Farbe nicht wirklich verstanden. Und Glück bzw. Pech sind für mich keine menschlichen Konzepte sondern statistische Wahrscheinlichkeiten, ob etwas positives oder negatives, was der Mensch dann als Glück oder Pech auffasst. Die Begriffe wurden nicht wirklich definiert (evtl. auch beabsichtigt). ",1947.05,181030,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,44,95,98,53,10,89,6,45,91,44,93,2,95,63,64,0,30,32,74,3,3,2,3
1363,0,"bdg05294j9ult30b",5,"2024-04-19T16:31:45Z","unlucky",3,3,2,4,2,2,2,1,4,3,1,3,3,2,3,1,0,0,0,0,1,2,2,4,4,23,"female","Fach- oder Hochschulreife (Abitur)","Student/in",6,3,1.5,0.5,"Ja",NA,1260.45,82914,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,94,31,24,17,94,51,79,76,81,66,80,40,18,87,68,85,16,37,60,97,3,0,1,2
1364,0,"4csrylnlk8ur8018",5,"2024-04-19T16:39:52Z","unlucky",4,4,3,4,1,3,4,4,4,3,4,4,4,4,1,4,2,1,3,5,4,5,5,4,5,24,"female","Fach- oder Hochschulabschluss","Student/in",5,3.333333333333333,3.666666666666667,3.333333333333333,"Ja",NA,1196.15,31995,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,86,11,7,59,88,45,69,74,27,83,79,47,47,73,22,40,69,56,75,25,2,1,1,1
1365,0,"h1nck07vf1wl89po",5,"2024-04-19T16:55:20Z","lucky",1,3,3,3,2,3,2,2,4,3,4,4,4,4,4,2,1,4,2,5,3,1,1,5,5,28,"male","Fach- oder Hochschulabschluss","Berufstätig",15,2.833333333333333,3,2.666666666666667,"Ja",NA,1946.15,78990,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,79,36,38,31,17,29,67,81,23,86,4,26,33,38,54,4,8,23,60,10,4,2,5,4
1622,0,"wzz2ezt45bespur6",6,"2024-04-19T17:43:23Z","unlucky",2,4,4,1,0,4,2,2,4,3,3,2,4,3,4,2,1,0,0,0,0,0,1,4,5,22,"female","Fach- oder Hochschulreife (Abitur)","Student/in",6,2.333333333333333,3,0.166666666666667,"Ja",NA,1322.6,76396,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,59,4,32,99,30,94,45,90,81,90,99,78,31,46,91,8,43,38,63,54,3,0,1,2
1366,0,"sujj8olfb5kdhwzw",5,"2024-04-19T18:21:57Z","unlucky",2,4,2,3,1,3,2,2,2,3,1,3,3,2,3,2,0,0,1,5,2,2,1,4,4,22,"female","Fach- oder Hochschulreife (Abitur)","Student/in",5,2.666666666666667,2,1.666666666666667,"Ja",NA,1349.95,81407,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,77,68,96,0,68,60,45,65,38,76,62,73,85,2,15,48,43,42,33,99,1,1,2,1
496,1,"tuczs7nog80xcv24",NA,"2024-04-19T19:18:35Z","lucky",3,2,1,4,2,1,3,1,3,3,1,2,0,2,2,1,1,1,1,1,2,1,4,4,3,31,"other","University degree","Employed",8,2.833333333333333,1.166666666666667,1.166666666666667,"Yes","No. Weird but funny ",8263.2,42695,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,24,60,53,84,69,64,86,45,65,24,49,76,66,63,22,50,90,11,99,89,2,2,2,2
1367,0,"tf5hgxv4qht715sk",5,"2024-04-19T19:21:14Z","unlucky",2,3,4,2,1,4,3,3,3,4,4,3,4,3,3,2,1,1,4,0,2,2,1,2,5,25,"female","Fach- oder Hochschulreife (Abitur)","Student/in",7,2.833333333333333,3.333333333333333,1.666666666666667,"Ja",NA,1716.2,79212,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,66,54,0,97,75,26,93,86,76,10,4,26,81,4,84,63,71,53,0,53,1,2,3,1
497,1,"1pntq1l0hjysaqnu",NA,"2024-04-19T19:32:21Z","lucky",4,3,2,4,2,2,4,4,2,4,2,4,2,0,4,2,2,2,2,1,3,0,NA,5,NA,18,"male","General qualification for university entrance","Student",10,4,2,1.666666666666667,"Yes",NA,2094.75,88221,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25,23,84,67,27,81,12,7,13,37,80,49,53,72,35,65,83,85,79,92,3,4,3,0
1368,0,"53w4mgb3lc9w1y1j",5,"2024-04-19T19:48:17Z","unlucky",2,4,4,2,1,3,1,3,4,1,3,3,3,3,1,2,2,1,1,1,3,3,1,4,5,22,"female","Fach- oder Hochschulreife (Abitur)","Student/in",5,1.666666666666667,3,1.833333333333333,"Ja",NA,3074.9,105216,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,25,41,49,86,77,93,26,79,71,3,61,77,97,71,27,96,40,58,40,2,1,1,1
1623,0,"bombcx60q9lxwx99",6,"2024-04-19T20:01:32Z","unlucky",2,4,4,3,1,3,3,3,3,2,4,2,4,3,3,3,1,1,0,3,1,1,4,4,4,23,"female","Fach- oder Hochschulreife (Abitur)","Student/in",9,2.5,3.333333333333333,1.166666666666667,"Ja","/",2178.15,109648,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,13,72,64,73,76,17,32,14,45,8,59,55,28,29,11,42,77,4,94,75,1,4,3,1
498,1,"llq8ywpu0v872llc",NA,"2024-04-19T22:05:09Z","unlucky",3,3,2,2,1,0,2,1,3,0,1,3,1,2,1,1,0,2,2,1,4,2,2,2,4,24,"female","University degree","Seeking employment",6,1.833333333333333,1.166666666666667,1.833333333333333,"Yes","No.",1033.4,76150,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,49,95,79,56,1,3,50,66,95,86,14,58,1,51,27,94,86,86,16,51,1,1,3,1
499,1,"wle4sjub6pyfphuo",NA,"2024-04-20T08:04:11Z","lucky",3,0,3,4,0,3,3,3,3,3,3,3,3,3,4,3,0,0,0,0,3,0,2,5,5,33,"male","University degree","Employed",11,3.333333333333333,3,0.5,"Yes",NA,1461,54013,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,86,93,45,70,61,42,25,8,41,48,24,13,82,48,69,73,5,90,68,48,1,5,3,2
500,0,"zufyo2t978snkdz6",NA,"2024-04-20T08:15:47Z","unlucky",2,4,3,3,0,3,3,2,4,3,3,2,4,3,1,2,2,2,2,1,3,2,3,5,4,50,"female","Fach- oder Hochschulabschluss","Berufstätig",13,2.333333333333333,2.666666666666667,2,"Ja",NA,1755,220737,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10,62,24,38,22,35,3,56,89,16,81,30,3,75,56,7,29,20,28,87,4,3,2,4
667,0,"wrcko9o1mqmurbhz",1,"2024-04-20T08:58:23Z","unlucky",1,4,3,1,1,3,1,2,3,1,3,2,4,3,2,2,1,1,4,1,1,0,1,1,3,39,"female","Fach- oder Hochschulabschluss","Berufstätig",14,1.333333333333333,2.666666666666667,1.333333333333333,"Ja",NA,2535.2,105403,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,11,75,20,38,40,76,7,85,76,2,36,9,29,0,99,3,30,39,12,10,3,2,4,5
1369,0,"8ypc21gq78fnbfps",5,"2024-04-20T09:29:13Z","unlucky",3,4,4,3,1,4,3,3,4,3,2,3,4,4,3,3,0,1,1,1,1,3,2,1,5,23,"female","Fach- oder Hochschulreife (Abitur)","Student/in",8,3,3.333333333333333,1.166666666666667,"Ja",NA,1215.55,85150,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,91,41,73,5,17,17,91,95,83,54,11,74,28,9,24,97,18,80,49,98,2,1,4,1
1370,0,"lmyrzs6v5zvd7a52",5,"2024-04-20T12:37:17Z","lucky",1,3,4,2,0,4,2,4,3,2,3,3,4,3,3,3,1,1,1,1,2,2,4,4,5,22,"female","Fach- oder Hochschulreife (Abitur)","Student/in",13,2.166666666666667,3.5,1.333333333333333,"Ja","Ich konnte keine Farbe sehen",1798.2,97643,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,22,39,62,86,60,20,30,22,33,97,11,73,32,19,45,57,20,9,84,74,2,4,4,3
501,0,"7924",NA,"2024-04-20T12:38:19Z","lucky",3,4,3,3,1,3,3,3,4,2,3,2,4,3,2,2,1,0,1,0,2,1,4,4,4,26,"female","Fach- oder Hochschulabschluss","Berufstätig",12,2.5,2.833333333333333,0.833333333333333,"Ja",NA,2125.2,68357,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,82,26,70,83,6,92,10,93,47,36,5,23,44,69,66,43,71,25,35,9,2,3,3,4
668,0,"36ybejesuypzljhf",1,"2024-04-20T16:11:40Z","unlucky",3,4,3,4,0,3,3,3,3,2,4,2,3,3,4,3,1,1,2,3,3,4,3,2,4,27,"female","Fach- oder Hochschulabschluss","Berufstätig",6,3,3.166666666666667,2.333333333333333,"Ja",NA,2636.35,99440,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,35,96,77,14,29,96,51,91,74,40,95,93,36,8,30,57,46,54,62,40,3,0,3,0
502,0,"3928",NA,"2024-04-20T16:49:35Z","lucky",4,3,4,0,3,4,0,4,4,1,3,4,4,2,0,2,1,0,1,1,0,1,1,4,1,21,"male","Fach- oder Hochschulreife (Abitur)","Student/in",10,1.5,3.166666666666667,0.666666666666667,"Ja",NA,1860.25,96507,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,62,0,62,53,42,55,22,91,53,81,56,43,78,91,61,95,88,65,2,11,3,3,2,2
1371,0,"b2qmgfrr8jphoctf",5,"2024-04-20T17:18:09Z","unlucky",3,4,2,4,1,2,3,2,4,2,2,2,4,2,0,2,0,0,2,1,2,2,4,4,5,25,"female","Fach- oder Hochschulabschluss","Student/in",7,2.333333333333333,2,1.166666666666667,"Ja","Ich war mir zwischendrin wirklich nicht sicher, woeum es geht. Außerdem wurden Dinge nicht empirisch erklärt, wie in manch anderen Studien, was es spannend gemacht hat.",3692.4,1600687,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,24,96,50,31,25,73,74,18,95,71,99,16,92,47,40,81,27,93,28,41,3,1,1,2
503,0,"6004",NA,"2024-04-20T18:36:00Z","unlucky",2,4,3,3,1,3,2,1,4,3,3,3,4,3,2,1,0,1,0,2,2,2,4,4,4,20,"female","Fach- oder Hochschulreife (Abitur)","Student/in",6,2.5,2.333333333333333,1.166666666666667,"Ja",NA,1203.55,54387,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,26,66,30,6,74,35,77,59,72,83,61,24,67,90,78,79,61,95,72,29,3,1,1,1
504,0,"7420",NA,"2024-04-20T19:03:56Z","lucky",2,4,3,2,1,3,2,3,4,2,4,3,4,3,2,3,0,1,1,0,1,1,4,4,4,22,"male","Fach- oder Hochschulreife (Abitur)","Student/in",12,2.166666666666667,3.166666666666667,0.666666666666667,"Ja",NA,1334.15,97016,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,22,1,67,7,60,39,99,44,53,85,79,56,7,69,80,49,46,38,80,55,3,3,2,4
505,1,"7402",NA,"2024-04-20T20:56:48Z","unlucky",3,4,4,3,1,3,2,3,4,2,3,2,3,3,2,2,2,2,2,3,3,4,2,4,4,26,"female","General qualification for university entrance","Student",8,2.333333333333333,3,2.666666666666667,"Yes","The picture was black?",2252.6,71114,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,9,36,0,76,68,65,87,96,62,1,48,17,75,67,19,64,7,81,10,56,3,1,2,2
506,0,"3253",NA,"2024-04-20T21:14:26Z","unlucky",3,3,3,4,1,3,3,3,3,3,3,1,4,4,3,3,1,2,1,1,2,4,4,4,4,37,"female","Fach- oder Hochschulabschluss","Student/in",9,2.833333333333333,3.166666666666667,1.833333333333333,"Ja",NA,1609.75,70609,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,74,51,66,18,45,42,85,13,90,13,67,23,25,96,65,24,37,22,63,16,1,2,2,4
507,0,"6046",NA,"2024-04-21T07:05:59Z","lucky",1,4,3,1,0,4,1,3,4,1,3,2,4,4,1,2,0,0,0,2,1,3,5,5,5,21,"female","Fach- oder Hochschulreife (Abitur)","Student/in",13,1.166666666666667,3.166666666666667,1,"Ja",NA,3168.7,97929,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,39,79,85,48,1,58,5,74,55,59,8,23,82,47,7,40,87,74,72,46,3,4,4,2
508,0,"7210",NA,"2024-04-21T07:28:38Z","lucky",3,3,1,3,0,2,2,1,3,1,2,1,3,2,3,1,2,1,2,3,2,2,3,4,3,28,"female","Fach- oder Hochschulreife (Abitur)","Student/in",12,2.166666666666667,1.5,2,"Ja",NA,1003.8,103445,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,67,99,57,88,47,96,20,89,2,58,35,76,83,19,90,29,35,6,37,27,2,3,2,5
1146,0,"boumer2tpcn1my8s",4,"2024-04-21T08:24:27Z","unlucky",2,3,1,3,1,1,2,1,3,3,1,3,4,1,2,1,0,2,0,3,2,2,2,4,4,18,"female","Fach- oder Hochschulreife (Abitur)","Berufstätig",8,2.5,1,1.5,"Ja",NA,1913.6,92738,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,65,88,51,94,8,36,66,10,55,88,63,13,48,96,34,27,46,71,37,13,1,2,2,3
1147,0,"q0h2eqsxqdzr9noq",4,"2024-04-21T08:24:50Z","lucky",2,0,1,2,0,4,2,3,0,2,3,3,4,1,4,2,0,5,5,5,5,2,5,5,5,44,"female","Mittlere Reife","Berufstätig",8,2.5,2.333333333333333,3.666666666666667,"Ja",NA,3664.15,232383,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,62,95,41,56,95,85,1,69,63,31,99,63,50,34,91,84,56,46,81,74,2,2,2,2
1624,0,"78zsafm5td289w7d",6,"2024-04-21T09:04:23Z","lucky",3,2,3,3,2,4,4,3,4,2,3,2,4,3,2,3,0,1,1,2,1,1,3,5,3,22,"male","Anderes","Sonstiges",14,2.666666666666667,3.166666666666667,1,"Ja",NA,3024.8,382365,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,38,62,52,46,92,59,73,6,43,0,59,89,8,47,84,58,19,25,80,49,3,4,3,4
940,0,"js7a4hy2afxndd4g",2,"2024-04-21T10:29:04Z","unlucky",1,3,3,1,1,3,1,1,3,1,3,1,3,3,2,2,2,2,2,2,2,2,1,5,4,53,"female","Fach- oder Hochschulabschluss","Berufstätig",9,1.166666666666667,2.5,2,"Ja","Der Begriff ""Glück"" ist mehrdeutig. ""Glück haben"" und ""sich glücklich fühlen"" wird in den Fragen nicht gut getrennt.",1203.45,63044,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,21,37,75,44,49,0,33,37,15,79,85,48,42,34,82,65,27,92,28,63,2,4,1,2
509,0,"4147",NA,"2024-04-21T10:42:25Z","lucky",3,4,3,3,1,4,3,3,4,3,3,2,3,3,3,2,1,2,1,0,1,1,2,4,5,24,"female","Fach- oder Hochschulabschluss","Student/in",13,2.833333333333333,3,1,"Ja",NA,2200.45,63761,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,53,76,71,9,66,88,74,28,13,24,44,65,56,7,57,95,11,25,27,32,2,3,4,4
941,0,"y1hnw1ufv816h3yk",2,"2024-04-21T10:49:41Z","lucky",3,3,3,3,0,4,3,3,4,3,3,2,4,3,3,3,1,1,2,1,0,0,4,1,4,54,"female","Fach- oder Hochschulabschluss","Student/in",12,2.833333333333333,3.166666666666667,0.833333333333333,"Ja","Ich habe nie bewusst meine Einstellung zu Glück und Pech überdacht und habe gemerkt, dass meine Einstellung eigentlich gar nicht zu meinem Glauben an die Naturwissenschaft passt.",3051.5,133061,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,18,17,72,96,14,98,59,71,13,9,9,98,40,80,69,58,98,31,41,22,3,3,2,4
510,1,"1y85eojyrxpxwz3c",NA,"2024-04-21T11:30:52Z","lucky",0,3,3,0,0,2,0,1,3,0,0,0,3,4,0,0,4,0,0,0,0,0,1,4,1,18,"male","Other","Student",11,0,1.666666666666667,0.666666666666667,"Yes",NA,1507.4,41430,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,87,63,77,6,86,41,34,93,42,9,82,34,46,58,12,99,80,38,54,93,1,4,4,2
942,0,"q9ve9hdqyt24ksek",2,"2024-04-21T11:47:24Z","lucky",2,3,3,2,2,3,3,3,3,1,2,2,3,2,1,2,1,3,1,5,3,5,5,1,5,38,"female","Abgeschlossene Berufsausbildung","Berufstätig",13,1.833333333333333,2.5,3,"Ja",NA,4717.35,155153,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,30,38,30,76,39,5,71,39,94,79,47,47,27,29,0,75,58,60,67,36,4,2,5,2
943,0,"qvep4ys6rtdkr139",2,"2024-04-21T12:21:10Z","unlucky",4,3,2,4,1,2,4,2,3,2,2,2,4,3,4,2,1,2,3,1,3,2,3,4,2,56,"male","Fach- oder Hochschulabschluss","Berufstätig",10,3.333333333333333,2.166666666666667,2,"Ja","Die Kombination aus ""Glück/Pech"" und ""nett"" sowie anschließend die beiden letzten Fragen.
Insgesamt sehr spannend und kurzweilig!",2083.15,138555,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,56,20,99,45,46,49,31,69,12,85,11,4,71,36,18,67,12,22,33,61,1,2,4,3
669,0,"horhqyybbkp61gfp",1,"2024-04-21T12:52:11Z","unlucky",2,3,4,0,0,4,0,4,4,0,4,0,4,4,0,4,0,0,0,0,2,2,1,5,3,45,"male","Fach- oder Hochschulreife (Abitur)","Berufstätig",8,0.333333333333333,4,0.666666666666667,"Ja",NA,2249.25,91733,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,36,47,41,19,92,81,60,54,7,27,98,58,59,39,28,81,19,21,55,54,2,2,2,2
670,0,"2bvf2mjtvewejw91",1,"2024-04-21T12:55:02Z","unlucky",1,3,4,2,0,4,4,2,3,2,3,2,3,4,2,2,2,2,2,3,4,3,4,4,5,59,"male","Fach- oder Hochschulreife (Abitur)","Berufstätig",9,2.166666666666667,3.166666666666667,2.666666666666667,"Ja",NA,2019.7,97979,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,39,62,5,50,35,55,36,41,15,54,97,76,84,97,96,29,24,93,23,21,3,2,0,4
671,0,"rt0937ydegacchgk",1,"2024-04-21T12:59:38Z","unlucky",2,2,4,3,2,3,1,3,3,3,3,1,3,4,1,3,2,2,3,2,2,2,1,4,4,43,"female","Fach- oder Hochschulreife (Abitur)","Berufstätig",6,1.833333333333333,3.333333333333333,2.166666666666667,"Ja",NA,1916.2,162179,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,44,64,5,81,23,68,1,4,45,60,12,57,49,69,30,64,96,77,56,44,2,2,2,0
511,0,"7042",NA,"2024-04-21T13:08:33Z","lucky",3,4,3,3,1,4,2,3,4,2,4,2,2,4,3,3,1,1,2,1,2,2,2,5,3,20,"female","Fach- oder Hochschulreife (Abitur)","Student/in",12,2.5,3.5,1.5,"Ja",NA,1185.6,111384,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,70,38,59,30,4,87,28,75,67,37,28,79,22,92,44,92,53,30,62,46,4,2,3,3
672,0,"a11bybupftqhxc4r",1,"2024-04-21T13:09:01Z","lucky",2,1,2,2,3,2,2,2,2,3,2,2,3,2,1,2,1,1,1,1,1,1,2,5,3,40,"male","Kein Abschluss","Sonstiges",14,2,2,1,"Ja",NA,3604.45,261785,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,93,41,9,39,36,76,45,90,20,4,98,50,47,4,13,44,75,80,2,8,4,3,4,3
673,0,"5vfud93d9zjjcmxm",1,"2024-04-21T13:23:11Z","unlucky",0,3,4,1,0,4,0,2,2,1,2,2,3,4,1,2,0,0,4,0,3,2,1,3,NA,59,"male","Volks- oder Hauptschulabschluss","Berufstätig",7,0.833333333333333,3,1.5,"Ja","Dieses Textfeld ist auf Grund seiner Sättigung und Helligkeit sehr schwer zu finden.",1864.85,228464,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,82,65,81,92,8,76,27,63,46,16,74,2,49,86,38,93,63,33,8,54,1,2,2,2
944,0,"y5aavrttobkkulqk",2,"2024-04-21T14:38:47Z","lucky",4,3,3,4,1,3,4,2,3,4,2,0,4,2,4,2,1,3,2,5,3,4,1,1,5,25,"male","Mittlere Reife","Sonstiges",7,3.333333333333333,2.333333333333333,3,"Ja",NA,5667.7,433861,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,57,62,71,4,67,26,63,42,80,98,43,68,75,93,93,99,37,70,71,41,2,2,1,2
