"CASE","Datum","Uhrzeit","DE01","DE01_03","DE02_01","DE03","DE04","DE04_02","DE04_03","DE06","DE07","DE05","DE05_06","DE09","DE09_08","DE10","DE10_02","DE18","PA01_01","PA01_02","PA01_03","PA01_04","PA01_05","PA01_06","PA01_07","PA01_08","PA01_09","PA02_10","PA02_11","PA02_12","PA02_13","PA02_14","PA02_15","PA02_16","PA02_17","PA02_18","CPUI_Score","PE02_01","PE02_02","PE02_02r","PE02_03","PE02_03r","PE02_04","PE02_05","PE02_06","PE02_07","PE02_07r","PE02_08","PE02_08r","PE02_09","PK01","PK02","PK03","PK04","PK05","PT01","PT02","PT03","PT04_01","SC01","SW01_01","SW01_02","SW01_03","SW01_04","SW01_05","SW02_06","SW02_07","SW02_08","SW02_09","SW02_10","LASTDATA","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","MISSING","MISSREL","TIME_RSI","DEG_TIME","sums","BF"
1843,"26.02.2018","19:32:53",2,"",22,1,1,NA,NA,NA,4,1,"",7,"",1,"",276,6,1,1,5,6,5,7,5,6,7,4,5,5,5,3,2,6,3,"4.555555556",5,1,5,2,4,3,4,2,4,2,4,2,4,1,2,3,1,1,2,4,3,"Auswirkungen von Pornographiekonsum auf die Selbsteinschätzung",2,3,2,3,2,2,2,3,3,2,3,"43157.81954",1,0,13,13,0,0,1.3,15,18,1.4031631471217623
1844,"26.02.2018","20:10:52",1,"",31,1,3,NA,15,2,NA,1,"",7,"",1,"",276,1,1,1,1,1,4,4,1,1,7,3,1,3,1,1,1,1,1,"1.888888889",3,1,5,4,2,5,5,3,3,3,3,3,1,1,3,5,2,1,3,4,4,"Vermutlich auf welchen emotionalen Ebenen Pornografie abhängig machen könnte (Fragen werden nach ""Konsum"" der Bilder möglicherweise positiver beantwortet als beim ersten Durchgang); ansonsten vielleicht Marketing: lässt sich das Nudelholz besser verkaufen wenn ich es einer nackten Schönheit in die Hand drücke?",2,3,3,3,2,3,2,3,3,2,3,"43157.84741",1,0,13,13,0,0,1,7,21,1.3092507287502864
1847,"26.02.2018","20:24:06",2,"",23,1,1,NA,NA,NA,6,3,"",7,"",2,"Christentum",410,1,1,1,1,6,4,6,1,2,5,1,1,7,3,1,1,1,1,"2.444444444",5,1,5,2,4,4,4,4,1,5,1,5,1,1,4,4,1,1,2,4,3,"Verbindung zwischen Internetpornographie und Selbstbewusstsein",2,3,3,3,3,3,3,3,3,3,4,"43157.85498",1,0,13,13,0,0,1.54,31,22,1.2447264417889263
1855,"26.02.2018","21:50:41",2,"",22,1,1,NA,NA,NA,5,1,"",7,"",1,"",276,1,1,1,1,4,4,6,1,1,7,1,1,1,1,1,1,3,2,"2.111111111",4,1,5,1,5,3,3,1,1,5,1,5,2,1,3,3,1,1,1,4,4,"?",2,3,4,2,2,3,2,2,4,2,4,"43157.91618",1,0,13,13,0,0,1.07,9,29,1.3249798087645823
1856,"26.02.2018","23:36:41",1,"",24,1,3,NA,6,4,NA,1,"",5,"",1,"",276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"1.055555556",3,1,5,4,2,4,2,2,4,2,3,3,1,1,7,5,1,1,3,4,4,"Zusammenhang von Selbstwirksamkeitsempfinden und Pornokonsum?",2,2,3,3,2,4,4,4,4,3,3,"43157.99484",1,0,13,13,0,0,0.58,0,20,1.2169568183420654
1859,"27.02.2018","05:10:31",1,"",18,1,1,NA,NA,NA,5,3,"",5,"",1,"",-1,1,1,1,1,5,7,7,1,7,1,1,1,7,1,7,1,1,1,"2.888888889",5,1,5,1,5,5,5,5,1,5,1,5,5,1,1,1,3,3,1,4,4,"Stigmatisierung von Pornographie.
Man versucht, Misstände der Gesellschaft mit Pornographie zu verbinden, um diese wie in manchen Ländern zu sperren.",2,3,3,3,3,3,4,4,4,4,4,"43158.22221",1,0,13,13,0,0,1.09,9,25,1.216413758692949
1863,"27.02.2018","09:51:49",2,"",23,1,2,2,NA,2,NA,3,"",5,"",1,"",276,4,3,3,4,6,5,4,5,7,7,5,5,4,5,5,1,2,4,"4.388888889",2,1,5,3,3,4,3,2,3,3,1,5,2,1,2,2,1,1,3,4,4,"Ich vermute, es geht um Pornosucht und die Verbindung zur Selbstdisziplin.",2,3,3,3,3,3,3,3,3,3,3,"43158.417",1,0,13,13,0,0,1.09,7,26,1.2353404254343048
1865,"27.02.2018","10:30:55",1,"",26,1,3,NA,4,2,NA,1,"",5,"",2,"römisch katholisch",276,1,1,1,1,7,1,1,1,1,5,1,1,1,1,1,1,1,1,"1.555555556",3,2,4,3,3,3,2,2,4,2,2,4,2,1,7,5,1,1,2,4,4,"",2,3,3,3,3,3,4,3,3,3,3,"43158.44331",1,0,13,13,2,1,1.29,18,26,1.2546758651534549
1867,"27.02.2018","11:08:11",1,"",29,1,1,NA,NA,NA,5,1,"",7,"",2,"rk",276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1",3,1,5,1,5,4,3,2,4,2,2,4,2,1,7,5,1,2,3,4,3,"Sucht nach Internetpornografie und Auswirkungen des Konsums auf Selbstwirksamkeitserwartungen.",2,3,3,3,3,3,3,3,3,3,3,"43158.47554",1,0,13,13,0,0,0.7,2,21,1.17399189397262
1868,"27.02.2018","11:18:44",1,"",35,1,3,NA,2,2,NA,2,"",7,"",2,"Evangelisch",276,1,1,1,1,1,1,1,1,7,3,1,1,1,1,1,1,1,1,"1.444444444",2,1,5,2,4,4,3,3,4,2,1,5,1,1,7,4,3,3,2,4,3,"Selbstein-/überschätzung ,
Den Konsum von Internetpornografie, wie sehr dieser den Alltag von ""pornogarfisch Abhängigen"" einschränkt.
Aufmerksamkeit",2,3,3,3,2,3,3,3,1,3,3,"43158.48091",1,0,13,13,0,0,0.66,0,24,1.1549930625953664
1869,"27.02.2018","11:52:19",1,"",54,2,3,NA,10,4,NA,1,"",7,"",2,"evangelisch",276,1,1,1,1,1,1,3,1,3,5,1,1,1,1,1,1,1,1,"1.444444444",2,2,4,4,2,4,3,3,4,2,2,4,1,1,6,3,1,1,2,4,3,"Selbstwirksamkeit/ Sucht nach Pornographie
",2,3,3,3,3,3,3,3,3,3,3,"43158.50013",1,0,13,13,0,0,1.11,8,28,1.2091270542555512
1874,"27.02.2018","13:44:44",1,"",25,1,1,NA,NA,NA,4,3,"",7,"",1,"",276,1,1,1,1,2,2,4,1,1,3,1,1,1,1,1,1,1,4,"1.555555556",3,1,5,2,4,4,4,3,5,1,2,4,1,1,7,5,2,2,3,4,4,"Einfluss von Pornographiekonsum auf das Selbstwertgefühl",2,3,3,3,2,3,2,3,3,3,3,"43158.57965",1,0,13,13,0,0,0.88,4,30,1.3056181204696395
1875,"27.02.2018","14:23:30",2,"",24,1,2,1,NA,4,NA,1,"",7,"",1,"",276,1,1,1,1,5,2,5,1,1,5,1,2,2,1,1,1,2,3,"2",3,1,5,2,4,4,5,4,3,3,3,3,2,1,5,4,1,1,4,4,4,"Eventuell um den Zusammenhang zwischen Selbstvertrauen/Selbstwirksamkeit und Einstellung zur Pornographie/Erotik",2,4,4,4,3,4,4,4,3,3,3,"43158.68888",1,0,13,13,0,0,0.72,0,24,1.2837797474381696
1876,"27.02.2018","14:26:43",1,"",123,3,1,NA,NA,NA,5,1,"",4,"",1,"",-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"4",3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,NA,NA,NA,"",2,3,3,1,2,3,NA,NA,NA,NA,NA,"43158.60502",0,0,12,12,0,0,1.96,57,22,1.2211572888495754
1877,"27.02.2018","14:29:05",1,"",26,1,3,NA,10,4,NA,1,"",7,"",2,"Katholikin",616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,1,5,3,3,5,4,2,4,2,3,3,2,2,NA,NA,NA,1,3,4,3,"aufmerksamkeit",2,3,3,2,2,2,3,2,2,2,2,"43158.61051",1,0,13,13,0,0,1.26,23,26,1.2401559248093232
1878,"27.02.2018","14:33:05",2,"",24,1,1,NA,NA,NA,4,1,"",5,"",1,"",276,2,1,1,1,1,1,2,1,1,7,3,2,1,1,2,1,2,2,"1.777777778",2,2,4,2,4,3,2,2,4,2,2,4,3,1,3,4,1,1,2,4,3,"",2,2,2,2,2,3,2,2,2,2,2,"43158.61126",1,0,13,13,2,1,1.38,20,33,1.3999944239608113
1880,"27.02.2018","14:57:57",1,"",27,1,3,NA,2,2,NA,1,"",7,"",1,"",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,1,5,4,2,4,5,2,4,2,2,4,1,2,NA,NA,NA,1,3,4,4,"",2,3,3,4,2,4,3,2,2,2,2,"43158.62846",1,0,13,13,3,2,1.05,11,21,1.3071680842811961
1881,"27.02.2018","15:44:35",1,"",121,1,1,NA,NA,NA,6,2,"",3,"",1,"",242,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"4",1,1,5,1,5,1,1,1,1,5,1,5,1,1,2,2,1,1,NA,NA,NA,"",2,1,1,1,1,1,1,1,1,1,1,"43158.65922",0,0,12,12,0,0,1.84,75,27,1.3492839806537058
1886,"27.02.2018","17:09:49",2,"",30,1,1,NA,NA,NA,5,1,"",5,"",1,"",276,7,7,1,7,1,1,7,5,7,7,5,1,2,2,2,1,6,2,"3.944444444",4,1,5,1,5,5,5,5,3,3,1,5,3,1,2,3,1,1,4,4,4,"Vermutlich soll die Selbstbewertung zur Problemlösekompetenz erforscht werden und ob das konsumieren von pornographischen Material einen Einfluss auf die Selbstbewertung hat. Ich war nämlich überrascht, dass ich mich nach den Bilder anders bewertet habe als vorher.
Aber ich habe erlich geantwortet.",2,3,4,3,3,2,4,4,4,4,4,"43158.72465",1,0,13,13,0,0,0.8,3,22,1.2826897885656696
1888,"27.02.2018","17:46:52",1,"",34,1,1,NA,NA,NA,5,2,"",7,"",2,"evangelisch",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,5,1,5,1,4,1,1,5,1,5,1,2,2,NA,NA,NA,1,2,4,4,"",2,3,3,3,3,4,3,4,3,3,3,"43158.74597",1,0,13,13,3,2,0.92,5,17,1.1208019775839841
1890,"27.02.2018","19:26:24",2,"",35,2,3,NA,12,4,NA,1,"",7,"",1,"",276,1,1,1,1,1,2,2,1,6,6,1,7,1,1,7,1,1,1,"2.333333333",5,1,5,1,5,1,2,1,1,5,1,5,2,1,4,4,1,1,3,4,3,"",2,4,4,4,3,3,4,4,4,4,4,"43158.81532",1,0,13,13,2,1,1.17,13,26,1.1375466581909175
1891,"27.02.2018","19:35:20",2,"",41,1,2,36,NA,4,NA,1,"",7,"",1,"",276,1,1,1,1,7,1,2,1,1,7,1,1,1,1,7,1,1,1,"2.055555556",5,1,5,2,4,4,4,4,3,3,3,3,2,1,6,3,3,3,2,4,4,"Über die Veränderung der persönlichen Selbsteinschätzung nach dem Konsum von Pornographie.",2,2,3,3,3,3,3,3,3,3,3,"43158.82483",1,0,13,13,0,0,0.76,2,21,1.0675869683885464
1892,"27.02.2018","19:38:43",2,"",29,1,1,NA,NA,NA,3,1,"",7,"",2,"Christlich (Evangelisch)",276,2,1,1,2,1,1,1,4,2,7,2,1,2,3,1,2,4,1,"2.111111111",4,1,5,2,4,3,4,2,4,2,2,4,2,1,4,3,1,1,2,4,4,"",2,3,4,3,3,3,4,3,3,3,4,"43158.8244",1,0,13,13,2,1,1.05,8,26,1.0832392373540296
1896,"27.02.2018","21:25:02",1,"",26,1,2,1,NA,4,NA,1,"",7,"",2,"evangelisch",276,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,"1.222222222",2,1,5,4,2,4,5,2,3,3,2,4,1,1,7,5,1,1,2,4,3,"Pornographie konsum im allgemeinen und auswirkung des pornographiekonsums auf die eigene Wahrnehmung",2,3,4,3,3,4,3,4,4,3,4,"43158.91396",1,0,13,13,0,0,0.37,0,28,1.132336977481778
1898,"27.02.2018","21:46:28",1,"",24,1,3,NA,9,4,NA,1,"",7,"",1,"",276,1,1,1,1,1,1,1,1,1,6,1,1,1,1,7,1,1,3,"1.722222222",2,1,5,4,2,5,5,2,3,3,2,4,1,1,7,5,1,1,3,4,3,"Es könnte um den Pornografiekonsum allgemein gehen (mehr Männer/mehr Frauen im Alter zwischen.. etc.) und die Zusammenhänge zwischen der Eigenwahrnehmung in problematischen Situationen und dem Umgang mit Pornografie/dem eigenen Pronografiekonsum",2,4,3,4,3,4,4,4,4,3,4,"43158.91494",1,0,13,13,0,0,1.22,16,26,1.1493126502565323
1899,"27.02.2018","21:51:29",2,"",26,1,1,NA,NA,NA,4,1,"",7,"",1,"",276,1,1,1,4,7,1,1,1,7,7,1,1,1,1,7,1,1,4,"2.666666667",5,1,5,1,5,5,5,3,3,3,3,3,5,1,3,4,3,3,2,4,2,"Keine Ahnung; Thematik erschließt sich mir nicht aus den Fragestellungen",2,3,3,3,3,3,3,3,3,3,3,"43158.91545",1,0,13,13,0,0,1.39,22,24,1.1310388134468783
1902,"28.02.2018","09:29:33",1,"",33,2,3,NA,8,3,NA,1,"",5,"",1,"",276,1,1,1,1,3,1,1,1,1,7,1,1,1,1,1,1,4,1,"1.611111111",2,1,5,5,1,4,4,4,5,1,1,5,1,1,7,4,3,3,4,4,4,"Zusammenhang von Einstellungen, Selbstwertgefühl und Pornographie",2,2,1,2,3,3,4,4,4,4,4,"43159.40141",1,0,13,13,0,0,1.16,10,25,1.1305314385836296
1904,"28.02.2018","09:56:48",1,"",47,2,3,NA,40,3,NA,1,"",7,"",1,"",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,1,5,4,2,2,3,3,2,4,2,4,2,2,NA,NA,NA,1,2,4,4,"",2,3,4,1,1,3,3,3,3,3,3,"43159.41897",1,0,13,13,3,2,1.1,9,24,1.1126452699478113
1905,"28.02.2018","10:02:31",1,"",20,1,1,NA,NA,NA,5,1,"",5,"",1,"",276,1,1,1,1,2,1,1,1,5,7,1,1,1,1,1,1,1,1,"1.611111111",2,1,5,5,1,4,2,1,4,2,2,4,1,1,7,5,1,1,2,4,4,"Aufmerksamkeitseinschränkung durch Pornografie",2,3,4,3,2,3,3,3,3,2,3,"43159.42418",1,0,13,13,0,0,1.23,15,22,1.0614100459718272
1907,"28.02.2018","10:17:20",2,"",21,1,1,NA,NA,NA,5,1,"",4,"",1,"",276,1,1,1,1,7,4,1,1,1,7,1,1,1,1,1,1,5,1,"2.055555556",2,1,5,1,5,4,2,3,5,1,1,5,2,1,5,3,1,1,2,4,1,"",2,4,4,3,3,3,4,3,4,4,4,"43159.43388",1,0,13,13,2,1,1.36,21,21,0.9977203165958927
1911,"28.02.2018","10:48:33",2,"",28,1,3,NA,2,2,NA,1,"",5,"",2,"katholisch",276,1,1,1,3,1,1,2,3,2,7,3,7,2,1,2,1,1,3,"2.333333333",3,1,5,4,2,3,3,1,4,2,2,4,1,1,2,4,1,1,3,4,4,"Denkt der Mann mit dem Hirn oder dem Penis. Und wenn ja, wie viel?",2,3,3,3,3,3,3,3,3,3,3,"43159.45749",1,0,13,13,0,0,2.08,64,29,1.0564802451291029
1914,"28.02.2018","10:55:53",2,"",18,1,1,NA,NA,NA,4,1,"",4,"",1,"",276,2,1,1,2,2,4,5,1,2,7,3,2,2,2,4,1,2,1,"2.444444444",3,1,5,4,2,3,3,4,5,1,2,4,2,1,3,4,1,1,3,4,4,"",2,3,2,2,3,2,2,2,3,2,2,"43159.46219",1,0,13,13,2,1,1.16,15,29,1.1199552631008587
1917,"28.02.2018","11:12:23",1,"",27,1,2,9,NA,4,NA,1,"",7,"",1,"",276,1,1,1,1,1,1,1,1,1,7,1,1,1,1,7,1,2,5,"1.944444444",3,2,4,4,2,5,4,5,3,3,3,3,3,1,6,2,2,1,3,4,4,"Um den Einfluss von Pornographie auf den Lebenswandel und die Einstellung zu sich selbst (Selbstwert-steigernd/ Selbstwert-mindernd? Evtl. Gender-abhängig)",2,3,4,3,3,3,3,4,4,3,4,"43159.4753",1,0,13,13,0,0,0.72,1,28,1.1712448870771452
1918,"28.02.2018","11:14:03",2,"",29,1,1,NA,NA,NA,5,1,"",7,"",1,"",276,1,1,1,1,1,1,5,1,1,7,1,2,1,4,2,1,1,2,"1.888888889",2,1,5,1,5,3,4,2,1,5,1,5,2,1,3,3,1,1,2,4,4,"Pornographiekonsum",2,4,4,4,3,3,4,4,4,4,4,"43159.47354",1,0,13,13,0,0,1.29,18,19,1.063422905796361
1919,"28.02.2018","11:23:05",2,"",28,1,1,NA,NA,NA,6,1,"",6,"",1,"",276,1,1,1,1,7,5,7,1,4,7,1,1,1,1,1,1,5,3,"2.722222222",5,1,5,1,5,4,3,2,1,5,1,5,3,1,3,3,1,1,2,4,4,"Um den Zusammenhang von Persönlichkeiten mit Pornographiekonsum",2,3,4,4,3,3,3,4,3,3,4,"43159.47855",1,0,13,13,0,0,1.56,28,24,1.0470175190904198
1921,"28.02.2018","11:48:15",2,"",22,1,3,NA,3,2,NA,1,"",5,"",2,"Christentum",276,1,1,1,2,1,3,4,2,1,7,3,2,3,2,1,1,1,1,"2.055555556",4,1,5,3,3,4,5,4,1,5,1,5,2,1,3,3,1,1,3,4,4,NA,2,3,3,3,2,3,3,3,3,2,3,"43159.49709",1,0,13,13,0,0,1.24,13,26,1.0622086146148546
1922,"28.02.2018","11:50:42",2,"",22,1,1,NA,NA,NA,5,1,"",6,"",2,"katolisch",276,2,5,1,6,1,5,7,3,4,7,6,6,6,6,2,5,2,7,"4.5",5,1,5,1,5,5,5,5,2,4,1,5,3,1,1,4,1,1,2,4,4,"Vorher/Nachher Vergleich. Fragen vor und nach den Bildern waren gleichwertig.",2,3,3,2,3,3,3,3,1,2,3,"43159.5306",1,0,13,13,0,0,0.49,3,25,1.0617262256304443
1923,"28.02.2018","12:19:23",1,"",24,1,3,NA,4,4,NA,1,"",5,"",1,"",276,1,1,1,1,1,1,4,1,1,7,1,NA,1,5,6,1,1,1,"2.058823529",5,1,5,2,4,4,4,4,2,4,2,4,2,1,4,4,1,1,2,4,4,"Auswirkung von Pornographie auf den Alltag",2,3,2,2,2,2,2,2,2,2,2,"43159.51903",1,0,13,13,2,2,1.38,23,17,0.9372778423939432
1928,"28.02.2018","12:46:57",2,"",22,1,1,NA,NA,NA,5,1,"",6,"",1,"",-1,2,4,1,1,3,1,2,3,6,6,1,7,1,1,2,1,1,1,"2.444444444",3,1,5,1,5,5,5,4,3,3,3,3,2,1,3,3,1,1,3,4,4,"Um die Menschliche lust in Zusammenhang mit der Psychologie? ;)",2,3,3,4,2,2,4,3,3,3,3,"43159.5414",1,0,13,13,0,0,0.93,17,29,0.9908557793170638
1929,"28.02.2018","12:53:02",2,"",20,1,1,NA,NA,NA,5,1,"",5,"",1,"",276,3,3,1,5,5,6,7,5,5,7,6,6,4,4,3,2,5,5,"4.555555556",3,1,5,4,2,4,5,5,4,2,2,4,4,1,2,3,1,1,2,4,4,"Auswirkungen von Pornographie auf die kognitiven Fähigkeiten. Beeinflussung des Selbstbildes.",2,3,3,2,2,3,3,3,3,2,2,"43159.54251",1,0,13,13,0,0,1,5,29,1.0486296801181223
1931,"28.02.2018","13:13:25",2,"",23,1,1,NA,NA,NA,5,1,"",7,"",1,"",276,1,1,1,1,4,4,7,4,1,7,2,2,2,2,1,2,4,2,"2.666666667",5,1,5,1,5,4,5,3,1,5,1,5,3,1,3,4,1,1,3,4,4,"",2,3,4,4,3,3,3,3,4,3,3,"43159.55844",1,0,13,13,2,1,0.91,8,30,1.1267922887049835
1932,"28.02.2018","13:25:30",2,"",23,1,3,NA,6,2,NA,3,"",5,"",1,"",276,2,5,1,1,3,6,6,6,1,7,2,1,1,1,2,1,1,1,"2.666666667",3,2,4,3,3,4,4,2,1,5,1,5,2,1,4,3,1,1,3,4,4,"Einfluss von Pornographie auf Selbsteinschätzung/Selbstvertrauen. Eventuell im Hinblick auf die sexuelle Orientierung.
",2,2,3,1,3,3,3,4,3,3,2,"43159.57345",1,0,13,13,0,0,0.93,9,29,1.195436192917174
1933,"28.02.2018","13:31:08",2,"",30,1,2,2,NA,4,NA,1,"",7,"",1,"",276,1,1,1,1,3,1,1,1,4,6,2,3,2,3,3,1,2,2,"2.111111111",2,1,5,4,2,4,4,4,4,2,2,4,1,1,4,2,1,1,2,4,3,"",2,3,4,3,2,3,3,3,3,3,4,"43159.56752",1,0,13,13,2,1,1.76,46,24,1.1763886491779236
1934,"28.02.2018","13:32:09",2,"",24,1,2,7,NA,4,NA,1,"",5,"",1,"",276,1,1,1,1,6,1,1,1,7,7,2,2,1,1,1,1,1,4,"2.222222222",5,1,5,3,3,5,4,3,1,5,1,5,3,1,3,3,1,1,3,4,4,"-",2,4,3,3,3,3,3,3,4,3,3,"43159.57304",1,0,13,13,0,0,1.04,15,25,1.175878342353285
1938,"28.02.2018","13:59:06",2,"",21,1,2,4,NA,4,NA,1,"",5,"",2,"Christlich",276,1,1,1,3,1,1,3,3,5,6,2,4,3,2,1,1,1,3,"2.333333333",3,1,5,3,3,4,4,4,3,3,3,3,4,1,3,2,1,1,3,4,4,"",2,3,3,3,3,4,3,3,3,4,3,"43159.59163",1,0,13,13,2,1,0.85,7,30,1.2669433485908017
1940,"28.02.2018","14:01:05",1,"",22,1,3,NA,2,4,NA,1,"",5,"",1,"",276,1,1,1,1,1,1,1,1,1,1,1,7,1,1,7,1,1,1,"1.666666667",1,2,4,4,2,4,1,2,5,1,1,5,1,1,7,5,1,1,2,2,3,"um den Einfluss von erotischen Bildern auf die eigene Überzeugung, Herausforderungen zu bewältigen",2,3,3,4,3,4,3,4,3,3,3,"43159.58965",1,0,13,13,0,0,1.21,16,22,1.2066874573449426
1942,"28.02.2018","14:09:59",2,"",28,1,1,NA,NA,NA,3,1,"",7,"",1,"",276,1,1,1,1,1,3,3,1,1,7,2,2,3,1,2,1,2,1,"1.888888889",4,1,5,4,2,2,4,1,1,5,1,5,1,1,3,4,1,1,3,4,3,"Aufmerksamkeit, Problemlösefähigkeit",2,3,3,3,2,3,3,4,4,3,3,"43159.59839",1,0,13,13,0,0,1.6,34,24,1.1874234785744016
1945,"28.02.2018","14:25:21",2,"",20,1,1,NA,NA,NA,4,1,"",5,"",1,"",276,5,5,1,5,6,2,4,5,2,7,1,1,2,2,2,1,5,2,"3.222222222",2,1,5,4,2,2,4,2,4,2,2,4,1,1,3,3,1,1,2,4,3,"",2,2,2,2,2,2,3,3,3,2,2,"43159.60524",1,0,13,13,2,1,1.92,47,24,1.1685619332877462
1950,"28.02.2018","15:44:18",2,"",22,1,1,NA,NA,NA,5,1,"",5,"",1,"",276,2,3,1,4,6,4,4,2,2,5,3,6,3,1,5,1,3,2,"3.166666667",4,2,4,4,2,3,4,2,4,2,3,3,1,1,3,4,1,1,3,4,4,"",2,3,4,2,2,3,3,4,3,2,3,"43159.66038",1,0,13,13,2,1,1.58,30,27,1.2042133739723242
1951,"28.02.2018","16:53:38",2,"",26,1,3,NA,7,2,NA,1,"",7,"",2,"christlich protestantisch",276,1,1,1,1,5,2,1,1,1,7,1,2,2,1,1,1,1,1,"1.722222222",4,1,5,2,4,4,4,4,2,4,2,4,1,1,5,2,1,1,2,4,4,"Einfluss von Pornografie auf Tagesablauf und Selbstbild",2,3,4,3,2,3,3,4,3,3,3,"43159.71295",1,0,13,13,0,0,0.8,5,25,1.203698884740779
1955,"28.02.2018","17:59:38",2,"",22,1,2,5,NA,4,NA,1,"",5,"",1,"",-1,1,1,1,1,1,5,5,4,1,7,5,3,1,4,4,1,2,1,"2.666666667",4,1,5,1,5,5,5,5,1,5,1,5,3,1,2,3,1,1,1,4,1,"",2,3,3,3,2,3,3,2,2,2,3,"43159.7581",1,0,13,13,2,1,1.75,58,24,1.1844844532357162
1957,"28.02.2018","18:30:46",2,"",29,1,1,NA,NA,NA,5,1,"",7,"",1,"",276,1,1,1,1,1,1,2,1,1,7,1,1,1,1,1,1,1,1,"1.388888889",2,1,5,4,2,3,2,4,2,4,2,4,1,1,3,4,1,1,2,4,3,"Auswirkung von pornographischen Inhalten auf die Selbsteinschätzung",2,3,4,3,2,3,4,3,3,3,4,"43159.77965",1,0,13,13,0,0,0.81,3,21,1.111410933137794
1958,"28.02.2018","18:34:55",2,"",20,1,1,NA,NA,NA,3,1,"",5,"",1,"",-1,1,1,1,1,1,1,5,1,1,7,1,7,7,1,1,1,1,1,"2.222222222",2,1,5,4,2,3,1,1,4,2,1,5,1,1,3,3,1,3,2,4,2,"Keine Ahnung",2,4,4,4,2,2,3,4,4,3,4,"43159.78679",1,0,13,13,0,0,0.83,9,28,1.1616978473226136
1959,"28.02.2018","18:45:08",2,"",21,1,1,NA,NA,NA,5,3,"",5,"",1,"",276,2,6,1,1,2,2,5,4,2,7,1,1,5,1,2,1,1,2,"2.555555556",4,1,5,1,5,4,4,4,1,5,1,5,5,1,4,2,1,1,2,3,4,"Ich habe das Gefühl das sich diese Studie damit beschäftigt, wie verschiedene Menschen auf Pornografische Inhalte reagieren.",2,3,4,3,3,4,3,4,3,3,4,"43159.79188",1,0,13,13,0,0,0.65,1,21,1.0905785499600313
1960,"28.02.2018","18:46:01",2,"",35,1,1,NA,NA,NA,6,1,"",7,"",1,"",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,1,5,1,5,4,4,4,1,5,3,3,2,1,7,4,3,3,NA,NA,NA,"",2,3,3,3,4,3,NA,NA,NA,NA,NA,"43159.78878",0,0,12,12,38,38,1.46,103,28,1.1395459052076007
1962,"28.02.2018","18:46:57",2,"",30,2,3,NA,6,4,NA,1,"",7,"",1,"",276,2,2,1,3,3,2,3,2,4,7,4,4,4,2,1,1,1,2,"2.666666667",5,1,5,2,4,4,5,3,1,5,1,5,3,1,3,4,1,3,3,4,3,"Um die Auswirkungen von Pornographie auf die Psyche. ",2,3,3,3,3,3,3,3,3,3,3,"43159.78983",1,0,13,13,0,0,0.82,1,24,1.1217109984860905
1963,"28.02.2018","18:48:42",2,"",29,1,1,NA,NA,NA,5,1,"",5,"",1,"",276,2,1,1,1,4,6,6,1,1,7,1,1,1,1,1,1,1,2,"2.166666667",5,1,5,1,5,2,4,2,4,2,3,3,2,1,4,4,1,1,2,4,3,"Pornosucht / Konsumverhalten pornographischer Inhalte",2,2,4,1,4,4,3,4,3,3,2,"43159.79023",1,0,13,13,0,0,1.18,14,19,1.0210191291447441
1964,"28.02.2018","18:48:57",2,"",22,1,1,NA,NA,NA,5,1,"",5,"",1,"",276,4,1,1,1,3,3,3,1,1,6,2,2,5,2,2,1,1,2,"2.277777778",5,1,5,1,5,4,4,2,3,3,3,3,5,1,2,3,1,3,2,4,4,"auswirkungen von internetpornografie auf die psyche. ",2,4,4,3,2,4,4,4,4,3,4,"43159.79123",1,0,13,13,0,0,0.92,5,30,1.096000233868516
1965,"28.02.2018","18:49:07",2,"",20,1,1,NA,NA,NA,6,1,"",5,"",1,"",276,1,1,1,1,1,1,7,1,1,7,1,1,1,1,1,1,1,1,"1.666666667",5,1,5,3,3,1,5,1,1,5,1,5,3,1,3,4,1,3,2,4,4,"Pornographie im Alltag",2,4,3,3,2,3,4,4,4,2,2,"43159.79076",1,0,13,13,0,0,0.98,6,26,1.1119995387649464
